stim_ending_t,visbility,soundvolume,Opening_text,Source.Name,m,sd,coefVar
1,0,0,Now focus on the Image,001_visual_demo1.csv,2.83828173,1.636931518,0.576733275
1,0,0,Now focus on the Image,002_visual_demo1.csv,1.502489694,0.522364645,0.347666042
1,0,0,Now focus on the Image,003_visual_demo1.csv,1.411461625,0.654978961,0.464043053
1,0,0,Now focus on the Image,003demo_visual_demo1.csv,1.000721576,0.275592689,0.275393971
1,0,0,Now focus on the Image,004_visual_demo1.csv,1.032276763,0.321142628,0.311101285
1,0,0,Now focus on the Image,005_visual_demo1.csv,1.300203449,0.984122314,0.756898711
1,0,0,Now focus on the Image,006_visual_demo1.csv,1.281918187,0.994935711,0.776130429
1,0,0,Now focus on the Image,007_visual_demo1.csv,1.785032949,0.63307809,0.35465905
1,0,0,Now focus on the Image,008_visual_demo1.csv,2.708707309,1.657767827,0.612014381
1,0,0,Now focus on the Image,009_visual_demo1.csv,1.444014366,0.775462258,0.537018382
1,0,0,Now focus on the Image,010_visual_demo1.csv,1.581665096,0.397835734,0.251529692
1,0,0,Now focus on the Image,011_visual_demo1.csv,1.864953715,0.382411952,0.205051712
1,0,0,Now focus on the Image,012_visual_demo1.csv,1.663781899,0.891664263,0.535926171
1,0,0,Now focus on the Image,013_visual_demo1.csv,2.359504713,0.851113525,0.360717027
1,0,0,Now focus on the Image,014_visual_demo1.csv,1.217241764,0.614240031,0.504616297
1,0,0,Now focus on the Image,015_visual_demo1.csv,0.906794079,0.183422285,0.202275566
1,0,0,Now focus on the Image,016_visual_demo1.csv,1.11927078,0.668625149,0.597375685
1,0,0,Now focus on the Image,017_visual_demo1.csv,1.627915373,0.38651655,0.237430371
1,0,0,Now focus on the Image,019_visual_demo1.csv,1.549044636,0.512708896,0.330983939
1,0,0,Now focus on the Image,020_visual_demo1.csv,1.932317171,0.747808866,0.387001098
1,0,0,Now focus on the Image,021_visual_demo1.csv,1.28585682,0.674694879,0.524704515
1,0,0,Now focus on the Sound,001_visual_demo1.csv,1.914644334,0.748558819,0.390964946
1,0,0,Now focus on the Sound,002_visual_demo1.csv,1.458267765,0.315749078,0.216523389
1,0,0,Now focus on the Sound,003_visual_demo1.csv,1.313872143,0.323129091,0.245936481
1,0,0,Now focus on the Sound,003demo_visual_demo1.csv,1.221405015,0.274500053,0.22474122
1,0,0,Now focus on the Sound,004_visual_demo1.csv,1.226164173,0.333046433,0.27161651
1,0,0,Now focus on the Sound,005_visual_demo1.csv,1.25848394,0.45443656,0.361098418
1,0,0,Now focus on the Sound,006_visual_demo1.csv,1.616063857,0.850341649,0.526180723
1,0,0,Now focus on the Sound,007_visual_demo1.csv,1.75662793,0.611735765,0.348244358
1,0,0,Now focus on the Sound,008_visual_demo1.csv,2.177828128,1.75142694,0.804208063
1,0,0,Now focus on the Sound,009_visual_demo1.csv,1.447883954,0.257401166,0.177777484
1,0,0,Now focus on the Sound,010_visual_demo1.csv,1.818312932,0.355767999,0.19565829
1,0,0,Now focus on the Sound,011_visual_demo1.csv,1.490588443,0.427757825,0.286972455
1,0,0,Now focus on the Sound,012_visual_demo1.csv,1.006065721,0.48763061,0.484690611
1,0,0,Now focus on the Sound,013_visual_demo1.csv,2.502684779,1.145326543,0.457639153
1,0,0,Now focus on the Sound,014_visual_demo1.csv,2.115051694,0.638607571,0.301934734
1,0,0,Now focus on the Sound,015_visual_demo1.csv,1.50668327,0.375331739,0.249111241
1,0,0,Now focus on the Sound,016_visual_demo1.csv,1.917345288,0.508655961,0.265291789
1,0,0,Now focus on the Sound,017_visual_demo1.csv,1.563806563,0.470473641,0.300851558
1,0,0,Now focus on the Sound,019_visual_demo1.csv,1.690446746,0.439770503,0.260150462
1,0,0,Now focus on the Sound,020_visual_demo1.csv,2.156316036,0.777480995,0.360559854
1,0,0,Now focus on the Sound,021_visual_demo1.csv,2.35584314,1.130696681,0.479954145
1,0,1,Now focus on the Image,001_visual_demo1.csv,2.224526712,1.151790061,0.517768591
1,0,1,Now focus on the Image,002_visual_demo1.csv,1.54004709,0.521790143,0.338814408
1,0,1,Now focus on the Image,003_visual_demo1.csv,1.58831967,0.410665438,0.258553392
1,0,1,Now focus on the Image,003demo_visual_demo1.csv,1.202700162,0.296351587,0.246405211
1,0,1,Now focus on the Image,004_visual_demo1.csv,0.86311083,0.335761584,0.38901329
1,0,1,Now focus on the Image,005_visual_demo1.csv,0.996264703,0.610755561,0.613045468
1,0,1,Now focus on the Image,006_visual_demo1.csv,0.980404542,0.226628287,0.231157933
1,0,1,Now focus on the Image,007_visual_demo1.csv,1.326187337,0.529970039,0.399619287
1,0,1,Now focus on the Image,008_visual_demo1.csv,3.006227974,2.2733495,0.756213274
1,0,1,Now focus on the Image,009_visual_demo1.csv,1.593943272,0.704429309,0.441941267
1,0,1,Now focus on the Image,010_visual_demo1.csv,1.347836051,0.544232483,0.403782406
1,0,1,Now focus on the Image,011_visual_demo1.csv,1.672660879,0.37888026,0.226513494
1,0,1,Now focus on the Image,012_visual_demo1.csv,1.168482989,0.793911926,0.679438155
1,0,1,Now focus on the Image,013_visual_demo1.csv,2.386746955,0.617951895,0.258909682
1,0,1,Now focus on the Image,014_visual_demo1.csv,1.300830701,0.86408352,0.664255171
1,0,1,Now focus on the Image,015_visual_demo1.csv,1.07240151,0.448928496,0.418619791
1,0,1,Now focus on the Image,016_visual_demo1.csv,1.591041518,0.510308216,0.320738466
1,0,1,Now focus on the Image,017_visual_demo1.csv,1.968253327,0.78254021,0.397581043
1,0,1,Now focus on the Image,019_visual_demo1.csv,1.130491198,0.429664861,0.380069179
1,0,1,Now focus on the Image,020_visual_demo1.csv,1.480110105,0.419668958,0.283539013
1,0,1,Now focus on the Image,021_visual_demo1.csv,1.55809664,1.233361895,0.791582411
1,0,1,Now focus on the Sound,001_visual_demo1.csv,1.775455943,1.191213445,0.670933824
1,0,1,Now focus on the Sound,002_visual_demo1.csv,1.245074793,0.278921392,0.224019789
1,0,1,Now focus on the Sound,003_visual_demo1.csv,1.99735051,0.419179466,0.209867754
1,0,1,Now focus on the Sound,003demo_visual_demo1.csv,1.400074122,0.177885568,0.127054393
1,0,1,Now focus on the Sound,004_visual_demo1.csv,1.049812073,0.2681875,0.255462389
1,0,1,Now focus on the Sound,005_visual_demo1.csv,1.502232775,0.501048639,0.333535952
1,0,1,Now focus on the Sound,006_visual_demo1.csv,1.647596859,0.619528003,0.37601917
1,0,1,Now focus on the Sound,007_visual_demo1.csv,1.606603564,0.573009886,0.356659165
1,0,1,Now focus on the Sound,008_visual_demo1.csv,3.48024443,1.35300376,0.388766877
1,0,1,Now focus on the Sound,009_visual_demo1.csv,1.55977472,0.121378827,0.077818178
1,0,1,Now focus on the Sound,010_visual_demo1.csv,1.258075389,0.315330187,0.250644906
1,0,1,Now focus on the Sound,011_visual_demo1.csv,1.372577859,0.312223136,0.227472077
1,0,1,Now focus on the Sound,012_visual_demo1.csv,1.523823495,0.800411211,0.525265041
1,0,1,Now focus on the Sound,013_visual_demo1.csv,2.417303106,0.297666786,0.123140034
1,0,1,Now focus on the Sound,014_visual_demo1.csv,2.539001047,1.066679599,0.420117826
1,0,1,Now focus on the Sound,015_visual_demo1.csv,1.399571713,0.510302416,0.364613268
1,0,1,Now focus on the Sound,016_visual_demo1.csv,2.167443891,0.551078438,0.254252689
1,0,1,Now focus on the Sound,017_visual_demo1.csv,1.253026351,0.443842129,0.354216117
1,0,1,Now focus on the Sound,019_visual_demo1.csv,1.258827566,0.46734857,0.37125702
1,0,1,Now focus on the Sound,020_visual_demo1.csv,1.539057051,0.436040484,0.283316648
1,0,1,Now focus on the Sound,021_visual_demo1.csv,1.60517885,0.938387937,0.584600237
1,1,0,Now focus on the Image,001_visual_demo1.csv,2.53844575,1.797421352,0.708079482
1,1,0,Now focus on the Image,002_visual_demo1.csv,1.362191958,0.479436256,0.351959394
1,1,0,Now focus on the Image,003_visual_demo1.csv,1.493083779,0.474527821,0.317817277
1,1,0,Now focus on the Image,003demo_visual_demo1.csv,0.994377283,0.267188893,0.268699715
1,1,0,Now focus on the Image,004_visual_demo1.csv,0.858195772,0.356420751,0.415314038
1,1,0,Now focus on the Image,005_visual_demo1.csv,1.102529255,0.537681856,0.487680352
1,1,0,Now focus on the Image,006_visual_demo1.csv,0.787855053,0.177509702,0.225307564
1,1,0,Now focus on the Image,007_visual_demo1.csv,1.512956244,0.350171122,0.231448281
1,1,0,Now focus on the Image,008_visual_demo1.csv,1.475777922,0.703817481,0.476912868
1,1,0,Now focus on the Image,009_visual_demo1.csv,1.304281336,0.408256637,0.313012711
1,1,0,Now focus on the Image,010_visual_demo1.csv,1.241399959,0.340499288,0.274286531
1,1,0,Now focus on the Image,011_visual_demo1.csv,1.681281882,0.396913972,0.236078183
1,1,0,Now focus on the Image,012_visual_demo1.csv,1.708786633,0.913134357,0.534375878
1,1,0,Now focus on the Image,013_visual_demo1.csv,2.337170921,0.348154843,0.14896422
1,1,0,Now focus on the Image,014_visual_demo1.csv,1.762730844,0.72929632,0.413730958
1,1,0,Now focus on the Image,015_visual_demo1.csv,0.898607654,0.337241193,0.375293034
1,1,0,Now focus on the Image,016_visual_demo1.csv,1.139068198,0.372456838,0.326983791
1,1,0,Now focus on the Image,017_visual_demo1.csv,2.029726962,0.484281712,0.238594511
1,1,0,Now focus on the Image,019_visual_demo1.csv,1.497761443,0.389209128,0.259860561
1,1,0,Now focus on the Image,020_visual_demo1.csv,1.749934882,0.579499805,0.331155068
1,1,0,Now focus on the Image,021_visual_demo1.csv,1.41799978,0.906935738,0.639588067
1,1,0,Now focus on the Sound,001_visual_demo1.csv,2.071383921,1.249399061,0.603171169
1,1,0,Now focus on the Sound,002_visual_demo1.csv,1.462806134,0.233606043,0.159697199
1,1,0,Now focus on the Sound,003_visual_demo1.csv,1.528459554,0.481236201,0.314850465
1,1,0,Now focus on the Sound,003demo_visual_demo1.csv,1.168594517,0.305094088,0.261077802
1,1,0,Now focus on the Sound,004_visual_demo1.csv,1.050714326,0.274226315,0.260990365
1,1,0,Now focus on the Sound,005_visual_demo1.csv,1.414060657,0.246754733,0.174500812
1,1,0,Now focus on the Sound,006_visual_demo1.csv,1.402947711,0.44741576,0.318911215
1,1,0,Now focus on the Sound,007_visual_demo1.csv,1.496491878,0.345745158,0.231037109
1,1,0,Now focus on the Sound,008_visual_demo1.csv,2.459915979,0.99021866,0.402541659
1,1,0,Now focus on the Sound,009_visual_demo1.csv,1.408717491,0.275267845,0.195403157
1,1,0,Now focus on the Sound,010_visual_demo1.csv,1.517143707,0.338606755,0.223187002
1,1,0,Now focus on the Sound,011_visual_demo1.csv,1.453401631,0.435265361,0.29948044
1,1,0,Now focus on the Sound,012_visual_demo1.csv,0.891491939,0.302451147,0.339264029
1,1,0,Now focus on the Sound,013_visual_demo1.csv,2.074034686,0.435976073,0.210206741
1,1,0,Now focus on the Sound,014_visual_demo1.csv,2.084801351,0.947625115,0.454539764
1,1,0,Now focus on the Sound,015_visual_demo1.csv,1.346549269,0.370673224,0.275276392
1,1,0,Now focus on the Sound,016_visual_demo1.csv,1.654372594,0.518871234,0.31363626
1,1,0,Now focus on the Sound,017_visual_demo1.csv,1.322721593,0.324177909,0.245084007
1,1,0,Now focus on the Sound,019_visual_demo1.csv,1.784691132,1.105852772,0.619632581
1,1,0,Now focus on the Sound,020_visual_demo1.csv,2.083806294,0.75985066,0.364645535
1,1,0,Now focus on the Sound,021_visual_demo1.csv,1.95215737,0.710708146,0.364062937
1.5,0,0,Now focus on the Image,001_visual_demo1.csv,2.487369139,1.131956324,0.455081759
1.5,0,0,Now focus on the Image,002_visual_demo1.csv,1.915613384,0.341054375,0.178039252
1.5,0,0,Now focus on the Image,003_visual_demo1.csv,1.956720949,0.621791237,0.317772055
1.5,0,0,Now focus on the Image,003demo_visual_demo1.csv,1.30015887,0.381584859,0.293490948
1.5,0,0,Now focus on the Image,004_visual_demo1.csv,1.38457949,0.271081827,0.195786395
1.5,0,0,Now focus on the Image,005_visual_demo1.csv,1.510855624,0.787672559,0.521342044
1.5,0,0,Now focus on the Image,006_visual_demo1.csv,1.328341272,0.473959762,0.356805719
1.5,0,0,Now focus on the Image,007_visual_demo1.csv,2.090884616,0.64935036,0.310562503
1.5,0,0,Now focus on the Image,008_visual_demo1.csv,2.255548369,0.725434031,0.321622024
1.5,0,0,Now focus on the Image,009_visual_demo1.csv,1.775119736,0.232500494,0.130977358
1.5,0,0,Now focus on the Image,010_visual_demo1.csv,2.04152273,0.581310235,0.284743455
1.5,0,0,Now focus on the Image,011_visual_demo1.csv,2.135761068,0.504578632,0.236252378
1.5,0,0,Now focus on the Image,012_visual_demo1.csv,1.234781122,0.604149053,0.489276231
1.5,0,0,Now focus on the Image,013_visual_demo1.csv,2.370532505,0.703264238,0.296669308
1.5,0,0,Now focus on the Image,014_visual_demo1.csv,1.983301175,0.558247502,0.281473893
1.5,0,0,Now focus on the Image,015_visual_demo1.csv,1.370176593,0.278788386,0.203468945
1.5,0,0,Now focus on the Image,016_visual_demo1.csv,1.416106919,0.141416339,0.099862755
1.5,0,0,Now focus on the Image,017_visual_demo1.csv,2.243259235,0.654839457,0.291914303
1.5,0,0,Now focus on the Image,019_visual_demo1.csv,1.809815564,0.504362043,0.27868146
1.5,0,0,Now focus on the Image,020_visual_demo1.csv,2.385807362,0.860121236,0.360515794
1.5,0,0,Now focus on the Image,021_visual_demo1.csv,1.61564012,0.615496698,0.380961509
1.5,0,0,Now focus on the Sound,001_visual_demo1.csv,2.730799471,1.040694925,0.38109533
1.5,0,0,Now focus on the Sound,002_visual_demo1.csv,1.918600203,0.377491815,0.196753766
1.5,0,0,Now focus on the Sound,003_visual_demo1.csv,2.178132028,0.686916058,0.315369339
1.5,0,0,Now focus on the Sound,003demo_visual_demo1.csv,1.620177768,0.401880007,0.248046859
1.5,0,0,Now focus on the Sound,004_visual_demo1.csv,1.508089337,0.221025714,0.146560094
1.5,0,0,Now focus on the Sound,005_visual_demo1.csv,1.722886032,0.436170397,0.253162652
1.5,0,0,Now focus on the Sound,006_visual_demo1.csv,1.638913402,0.325814417,0.198799044
1.5,0,0,Now focus on the Sound,007_visual_demo1.csv,1.953434528,0.568122972,0.290832871
1.5,0,0,Now focus on the Sound,008_visual_demo1.csv,2.693135504,0.974019281,0.361667387
1.5,0,0,Now focus on the Sound,009_visual_demo1.csv,1.987868366,0.247819297,0.124665849
1.5,0,0,Now focus on the Sound,010_visual_demo1.csv,1.997872687,0.25503483,0.127653194
1.5,0,0,Now focus on the Sound,011_visual_demo1.csv,1.805504713,0.391240843,0.216693338
1.5,0,0,Now focus on the Sound,012_visual_demo1.csv,1.751481694,0.481064782,0.27466161
1.5,0,0,Now focus on the Sound,013_visual_demo1.csv,2.464870083,0.54016755,0.219146459
1.5,0,0,Now focus on the Sound,014_visual_demo1.csv,2.557003565,0.902392064,0.352909975
1.5,0,0,Now focus on the Sound,015_visual_demo1.csv,1.859364507,0.275866026,0.148365759
1.5,0,0,Now focus on the Sound,016_visual_demo1.csv,2.095284947,0.735780556,0.35116014
1.5,0,0,Now focus on the Sound,017_visual_demo1.csv,1.779191049,0.363186311,0.204130024
1.5,0,0,Now focus on the Sound,019_visual_demo1.csv,2.116159964,0.752620331,0.355653799
1.5,0,0,Now focus on the Sound,020_visual_demo1.csv,2.625703742,0.424771646,0.161774399
1.5,0,0,Now focus on the Sound,021_visual_demo1.csv,1.92456284,0.807379707,0.4195133
1.5,0,1,Now focus on the Image,001_visual_demo1.csv,2.765534613,1.516545203,0.54837325
1.5,0,1,Now focus on the Image,002_visual_demo1.csv,1.937810895,0.422661019,0.218112624
1.5,0,1,Now focus on the Image,003_visual_demo1.csv,1.799597216,0.448856083,0.249420303
1.5,0,1,Now focus on the Image,003demo_visual_demo1.csv,1.501994704,0.453843806,0.302160723
1.5,0,1,Now focus on the Image,004_visual_demo1.csv,1.218085522,0.377121984,0.309602222
1.5,0,1,Now focus on the Image,005_visual_demo1.csv,1.43204131,0.659368887,0.460439851
1.5,0,1,Now focus on the Image,006_visual_demo1.csv,1.625030369,0.673294897,0.414327578
1.5,0,1,Now focus on the Image,007_visual_demo1.csv,2.060229655,0.525636805,0.255135054
1.5,0,1,Now focus on the Image,008_visual_demo1.csv,2.617416339,1.884461489,0.719970095
1.5,0,1,Now focus on the Image,009_visual_demo1.csv,1.884530206,0.337779814,0.179238206
1.5,0,1,Now focus on the Image,010_visual_demo1.csv,2.051682944,0.619190507,0.30179639
1.5,0,1,Now focus on the Image,011_visual_demo1.csv,2.191718669,0.622940947,0.284224867
1.5,0,1,Now focus on the Image,012_visual_demo1.csv,1.329743969,0.594302528,0.446930042
1.5,0,1,Now focus on the Image,013_visual_demo1.csv,2.119007559,0.514088627,0.242608208
1.5,0,1,Now focus on the Image,014_visual_demo1.csv,1.896900373,1.189953845,0.627314888
1.5,0,1,Now focus on the Image,015_visual_demo1.csv,1.400977006,0.457097305,0.326270384
1.5,0,1,Now focus on the Image,016_visual_demo1.csv,1.88476622,0.560335335,0.297296996
1.5,0,1,Now focus on the Image,017_visual_demo1.csv,2.284017805,0.635773139,0.278357348
1.5,0,1,Now focus on the Image,019_visual_demo1.csv,1.467796887,0.347174479,0.236527603
1.5,0,1,Now focus on the Image,020_visual_demo1.csv,1.857635207,0.429778841,0.23135804
1.5,0,1,Now focus on the Image,021_visual_demo1.csv,1.99193701,0.986118296,0.49505496
1.5,0,1,Now focus on the Sound,001_visual_demo1.csv,2.617610022,1.317377743,0.503275023
1.5,0,1,Now focus on the Sound,002_visual_demo1.csv,1.725457931,0.262763644,0.152286323
1.5,0,1,Now focus on the Sound,003_visual_demo1.csv,2.058615095,0.330817391,0.160699002
1.5,0,1,Now focus on the Sound,003demo_visual_demo1.csv,1.764867613,0.360729348,0.204394565
1.5,0,1,Now focus on the Sound,004_visual_demo1.csv,1.666300248,0.31005795,0.186075679
1.5,0,1,Now focus on the Sound,005_visual_demo1.csv,1.886729176,0.52800675,0.279852963
1.5,0,1,Now focus on the Sound,006_visual_demo1.csv,1.956763045,0.941148637,0.480972205
1.5,0,1,Now focus on the Sound,007_visual_demo1.csv,2.142393048,1.338329218,0.624688929
1.5,0,1,Now focus on the Sound,008_visual_demo1.csv,3.112667366,1.108052951,0.355981806
1.5,0,1,Now focus on the Sound,009_visual_demo1.csv,2.096930567,0.305635387,0.145753699
1.5,0,1,Now focus on the Sound,010_visual_demo1.csv,1.816779043,0.445941755,0.245457342
1.5,0,1,Now focus on the Sound,011_visual_demo1.csv,1.65527767,0.190123708,0.114859103
1.5,0,1,Now focus on the Sound,012_visual_demo1.csv,1.374809959,0.580003999,0.421879399
1.5,0,1,Now focus on the Sound,013_visual_demo1.csv,2.684740373,0.548685956,0.204372073
1.5,0,1,Now focus on the Sound,014_visual_demo1.csv,2.440720751,0.680757989,0.278916787
1.5,0,1,Now focus on the Sound,015_visual_demo1.csv,1.714719262,0.401078333,0.233903206
1.5,0,1,Now focus on the Sound,016_visual_demo1.csv,2.676714061,1.316750491,0.491927961
1.5,0,1,Now focus on the Sound,017_visual_demo1.csv,1.90910341,0.647645551,0.339240686
1.5,0,1,Now focus on the Sound,019_visual_demo1.csv,2.26693147,1.052053967,0.464087239
1.5,0,1,Now focus on the Sound,020_visual_demo1.csv,2.371497353,1.6571422,0.698774636
1.5,0,1,Now focus on the Sound,021_visual_demo1.csv,1.97578948,0.912987207,0.46208729
1.5,1,0,Now focus on the Image,001_visual_demo1.csv,2.359403175,0.732036951,0.310263612
1.5,1,0,Now focus on the Image,002_visual_demo1.csv,1.597044247,0.308782218,0.193346064
1.5,1,0,Now focus on the Image,003_visual_demo1.csv,1.852758587,0.353450887,0.190770071
1.5,1,0,Now focus on the Image,003demo_visual_demo1.csv,1.235187899,0.47894885,0.387753839
1.5,1,0,Now focus on the Image,004_visual_demo1.csv,1.301935295,0.346895354,0.266445925
1.5,1,0,Now focus on the Image,005_visual_demo1.csv,1.382947919,0.443453374,0.320658044
1.5,1,0,Now focus on the Image,006_visual_demo1.csv,1.325306438,0.437284336,0.329949606
1.5,1,0,Now focus on the Image,007_visual_demo1.csv,2.384827774,0.809347734,0.339373662
1.5,1,0,Now focus on the Image,008_visual_demo1.csv,1.936547599,1.172841099,0.605635048
1.5,1,0,Now focus on the Image,009_visual_demo1.csv,1.972402997,0.253938971,0.128745987
1.5,1,0,Now focus on the Image,010_visual_demo1.csv,1.703021439,0.3183535,0.186934523
1.5,1,0,Now focus on the Image,011_visual_demo1.csv,2.121111311,0.530021111,0.249878971
1.5,1,0,Now focus on the Image,012_visual_demo1.csv,1.292081179,0.33050709,0.255794369
1.5,1,0,Now focus on the Image,013_visual_demo1.csv,2.271670541,0.510516677,0.22473183
1.5,1,0,Now focus on the Image,014_visual_demo1.csv,1.786715811,0.57514782,0.321902239
1.5,1,0,Now focus on the Image,015_visual_demo1.csv,1.283783627,0.299667811,0.233425481
1.5,1,0,Now focus on the Image,016_visual_demo1.csv,1.286177451,0.269608311,0.20961984
1.5,1,0,Now focus on the Image,017_visual_demo1.csv,2.407648417,0.718319958,0.298349191
1.5,1,0,Now focus on the Image,019_visual_demo1.csv,1.557335663,0.555711616,0.356834836
1.5,1,0,Now focus on the Image,020_visual_demo1.csv,2.429758682,0.842539665,0.346758578
1.5,1,0,Now focus on the Image,021_visual_demo1.csv,1.14051155,0.297099846,0.260497008
1.5,1,0,Now focus on the Sound,001_visual_demo1.csv,2.59486823,0.658225536,0.25366434
1.5,1,0,Now focus on the Sound,002_visual_demo1.csv,1.902270852,0.344546589,0.181123834
1.5,1,0,Now focus on the Sound,003_visual_demo1.csv,2.32020418,0.549286221,0.236740467
1.5,1,0,Now focus on the Sound,003demo_visual_demo1.csv,1.580477983,0.379985309,0.240424298
1.5,1,0,Now focus on the Sound,004_visual_demo1.csv,1.414351449,0.234083386,0.165505813
1.5,1,0,Now focus on the Sound,005_visual_demo1.csv,1.542032621,0.390041809,0.25294005
1.5,1,0,Now focus on the Sound,006_visual_demo1.csv,1.888645961,0.56262169,0.297896854
1.5,1,0,Now focus on the Sound,007_visual_demo1.csv,1.852405373,0.549057794,0.296402614
1.5,1,0,Now focus on the Sound,008_visual_demo1.csv,2.722250638,1.260814364,0.463151462
1.5,1,0,Now focus on the Sound,009_visual_demo1.csv,1.907120482,0.273811338,0.143573172
1.5,1,0,Now focus on the Sound,010_visual_demo1.csv,1.841236169,0.307898574,0.167223835
1.5,1,0,Now focus on the Sound,011_visual_demo1.csv,1.762805774,0.290674999,0.164893378
1.5,1,0,Now focus on the Sound,012_visual_demo1.csv,1.74250134,0.678388176,0.389318597
1.5,1,0,Now focus on the Sound,013_visual_demo1.csv,2.476379696,0.625774462,0.252697299
1.5,1,0,Now focus on the Sound,014_visual_demo1.csv,2.302317345,0.433459341,0.188270893
1.5,1,0,Now focus on the Sound,015_visual_demo1.csv,1.971257671,0.405904842,0.205911611
1.5,1,0,Now focus on the Sound,016_visual_demo1.csv,1.735806916,0.489874175,0.282216974
1.5,1,0,Now focus on the Sound,017_visual_demo1.csv,1.763139722,0.326968399,0.185446675
1.5,1,0,Now focus on the Sound,019_visual_demo1.csv,1.752961254,0.318288544,0.181571922
1.5,1,0,Now focus on the Sound,020_visual_demo1.csv,1.999126009,0.613748501,0.307008412
